No.	image_file	question	category	l2-category	bbox	index	multi-choice options	answer				
5417	49998358853_0421a7676a_o.jpg	How should I position myself if I want to capture the same thing as the man who is taking a picture?	DG	DG	"[{""bbox_2d"": [461, 1977, 729, 2582], ""label"": ""man who is taking a picture""}]"	#5417	['A. Turn right for about 135 degrees.', 'B. Turn left for about 135 degrees.', 'C. Turn around.', 'D. Look forward.']	A				
5418	49998358853_0421a7676a_o.jpg	How should I position myself if I want to capture the same thing as the man who is taking a picture?	DG	DG	"[{""bbox_2d"": [461, 1977, 729, 2582], ""label"": ""man who is taking a picture""}]"	#5418	['A. Look forward.', 'B. Turn right for about 135 degrees.', 'C. Turn left for about 135 degrees.', 'D. Turn around.']	B				
5419	49998358853_0421a7676a_o.jpg	How should I position myself if I want to capture the same thing as the man who is taking a picture?	DG	DG	"[{""bbox_2d"": [461, 1977, 729, 2582], ""label"": ""man who is taking a picture""}]"	#5419	['A. Turn around.', 'B. Look forward.', 'C. Turn right for about 135 degrees.', 'D. Turn left for about 135 degrees.']	C				
5420	49998358853_0421a7676a_o.jpg	How should I position myself if I want to capture the same thing as the man who is taking a picture?	DG	DG	"[{""bbox_2d"": [461, 1977, 729, 2582], ""label"": ""man who is taking a picture""}]"	#5420	['A. Turn left for about 135 degrees.', 'B. Turn around.', 'C. Look forward.', 'D. Turn right for about 135 degrees.']	D				
5421	52727090867_df807382b1_o.jpg	How do I reach the beach?	DG	DG	"[{""bbox_2d"": [4109, 1841, 7039, 2319], ""label"": ""beach""}]"	#5421	['A. Take the stairs behind you slightly to the right.', 'B. Take the stairs behind you slightly to the left.', 'C. Take the stairs in front of you slightly to the left.', 'D. Take the stairs in front of you slightly to the right.']	A				
5422	52727090867_df807382b1_o.jpg	How do I reach the beach?	DG	DG	"[{""bbox_2d"": [4109, 1841, 7039, 2319], ""label"": ""beach""}]"	#5422	['A. Take the stairs in front of you slightly to the right.', 'B. Take the stairs behind you slightly to the right.', 'C. Take the stairs behind you slightly to the left.', 'D. Take the stairs in front of you slightly to the left.']	B				
5423	52727090867_df807382b1_o.jpg	How do I reach the beach?	DG	DG	"[{""bbox_2d"": [4109, 1841, 7039, 2319], ""label"": ""beach""}]"	#5423	['A. Take the stairs in front of you slightly to the left.', 'B. Take the stairs in front of you slightly to the right.', 'C. Take the stairs behind you slightly to the right.', 'D. Take the stairs behind you slightly to the left.']	C				
5424	52727090867_df807382b1_o.jpg	How do I reach the beach?	DG	DG	"[{""bbox_2d"": [4109, 1841, 7039, 2319], ""label"": ""beach""}]"	#5424	['A. Take the stairs behind you slightly to the left.', 'B. Take the stairs in front of you slightly to the left.', 'C. Take the stairs in front of you slightly to the right.', 'D. Take the stairs behind you slightly to the right.']	D				
5425	49998359438_cae61f9ee0_o.jpg	How do I react the trash bin?	DG	DG	"[{""bbox_2d"": [1966, 1881, 2057, 2000], ""label"": ""trash bin""}]"	#5425	['A. Turn left and follow the paver path.', 'B. Turn right and follow the paver path.', 'C. Turn around and go straight.', 'D. Go straight.']	A				
5426	49998359438_cae61f9ee0_o.jpg	How do I react the trash bin?	DG	DG	"[{""bbox_2d"": [1966, 1881, 2057, 2000], ""label"": ""trash bin""}]"	#5426	['A. Go straight.', 'B. Turn left and follow the paver path.', 'C. Turn right and follow the paver path.', 'D. Turn around and go straight.']	B				
5427	49998359438_cae61f9ee0_o.jpg	How do I react the trash bin?	DG	DG	"[{""bbox_2d"": [1966, 1881, 2057, 2000], ""label"": ""trash bin""}]"	#5427	['A. Turn around and go straight.', 'B. Go straight.', 'C. Turn left and follow the paver path.', 'D. Turn right and follow the paver path.']	C				
5428	49998359438_cae61f9ee0_o.jpg	How do I react the trash bin?	DG	DG	"[{""bbox_2d"": [1966, 1881, 2057, 2000], ""label"": ""trash bin""}]"	#5428	['A. Turn right and follow the paver path.', 'B. Turn around and go straight.', 'C. Go straight.', 'D. Turn left and follow the paver path.']	D				
5429	50748405846_7096e89ef1_o.jpg	How do I go to MUSEO GOYA?	DG	DG	"[{""bbox_2d"": [6897, 1533, 7056, 1784], ""label"": ""MUSEO GOYA sign""}]"	#5429	['A. Turn around then turn left.', 'B. Turn around then turn right.', 'C. Go straight then turn right.', 'D. Go straight then turn left.']	A				
5430	50748405846_7096e89ef1_o.jpg	How do I go to MUSEO GOYA?	DG	DG	"[{""bbox_2d"": [6897, 1533, 7056, 1784], ""label"": ""MUSEO GOYA sign""}]"	#5430	['A. Go straight then turn left.', 'B. Turn around then turn left.', 'C. Turn around then turn right.', 'D. Go straight then turn right.']	B				
5431	50748405846_7096e89ef1_o.jpg	How do I go to MUSEO GOYA?	DG	DG	"[{""bbox_2d"": [6897, 1533, 7056, 1784], ""label"": ""MUSEO GOYA sign""}]"	#5431	['A. Go straight then turn right.', 'B. Go straight then turn left.', 'C. Turn around then turn left.', 'D. Turn around then turn right.']	C				
5432	50748405846_7096e89ef1_o.jpg	How do I go to MUSEO GOYA?	DG	DG	"[{""bbox_2d"": [6897, 1533, 7056, 1784], ""label"": ""MUSEO GOYA sign""}]"	#5432	['A. Turn around then turn right.', 'B. Go straight then turn right.', 'C. Go straight then turn left.', 'D. Turn around then turn left.']	D				
5433	53867726664_20d55484b7_o.jpg	How do I reach LA RUCOLA 2.0?	DG	DG	"[{""bbox_2d"": [1413, 1476, 1567, 1596], ""label"": ""LA RUCOLA 2.0 sign""}]"	#5433	['A. Enter the aisle on your left, then turn right.', 'B. Enter the aisle on your left, then turn left.', 'C. Enter the aisle on your left, then go straight.', 'D. Go straight.']	A				
5434	53867726664_20d55484b7_o.jpg	How do I reach LA RUCOLA 2.0?	DG	DG	"[{""bbox_2d"": [1413, 1476, 1567, 1596], ""label"": ""LA RUCOLA 2.0 sign""}]"	#5434	['A. Go straight.', 'B. Enter the aisle on your left, then turn right.', 'C. Enter the aisle on your left, then turn left.', 'D. Enter the aisle on your left, then go straight.']	B				
5435	53867726664_20d55484b7_o.jpg	How do I reach LA RUCOLA 2.0?	DG	DG	"[{""bbox_2d"": [1413, 1476, 1567, 1596], ""label"": ""LA RUCOLA 2.0 sign""}]"	#5435	['A. Enter the aisle on your left, then go straight.', 'B. Go straight.', 'C. Enter the aisle on your left, then turn right.', 'D. Enter the aisle on your left, then turn left.']	C				
5436	53867726664_20d55484b7_o.jpg	How do I reach LA RUCOLA 2.0?	DG	DG	"[{""bbox_2d"": [1413, 1476, 1567, 1596], ""label"": ""LA RUCOLA 2.0 sign""}]"	#5436	['A. Enter the aisle on your left, then turn left.', 'B. Enter the aisle on your left, then go straight.', 'C. Go straight.', 'D. Enter the aisle on your left, then turn right.']	D				
5437	49395287118_3e28318ab2_o.jpg	How do I enter the third line?	DG	DG	"[{""bbox_2d"": [5016, 1413, 5682, 1658], ""label"": ""third line sign""}]"	#5437	['A. turn right and climb the stairs.', 'B. turn left.', 'C. turn around and go straight.', 'D. go straight.']	A				
5438	49395287118_3e28318ab2_o.jpg	How do I enter the third line?	DG	DG	"[{""bbox_2d"": [5016, 1413, 5682, 1658], ""label"": ""third line sign""}]"	#5438	['A. go straight.', 'B. turn right and climb the stairs.', 'C. turn left.', 'D. turn around and go straight.']	B				
5439	49395287118_3e28318ab2_o.jpg	How do I enter the third line?	DG	DG	"[{""bbox_2d"": [5016, 1413, 5682, 1658], ""label"": ""third line sign""}]"	#5439	['A. turn around and go straight.', 'B. go straight.', 'C. turn right and climb the stairs.', 'D. turn left.']	C				
5440	49395287118_3e28318ab2_o.jpg	How do I enter the third line?	DG	DG	"[{""bbox_2d"": [5016, 1413, 5682, 1658], ""label"": ""third line sign""}]"	#5440	['A. turn left.', 'B. turn around and go straight.', 'C. go straight.', 'D. turn right and climb the stairs.']	D				
5441	51739903493_727f63fa0c_o.jpg	How do I reach the Ausfahrt?	DG	DG	"[{""bbox_2d"": [5, 1749, 142, 1818], ""label"": ""Ausfahrt direction sign""}, {""bbox_2d"": [7182, 1675, 7284, 1829], ""label"": ""Ausfahrt direction sign""}]"	#5441	['A. Turn right.', 'B. Turn left.', 'C. Go straight and enter the building.', 'D. Turn around and go straight.']	A				
5442	51739903493_727f63fa0c_o.jpg	How do I reach the Ausfahrt?	DG	DG	"[{""bbox_2d"": [5, 1749, 142, 1818], ""label"": ""Ausfahrt direction sign""}, {""bbox_2d"": [7182, 1675, 7284, 1829], ""label"": ""Ausfahrt direction sign""}]"	#5442	['A. Turn around and go straight.', 'B. Turn right.', 'C. Turn left.', 'D. Go straight and enter the building.']	B				
5443	51739903493_727f63fa0c_o.jpg	How do I reach the Ausfahrt?	DG	DG	"[{""bbox_2d"": [5, 1749, 142, 1818], ""label"": ""Ausfahrt direction sign""}, {""bbox_2d"": [7182, 1675, 7284, 1829], ""label"": ""Ausfahrt direction sign""}]"	#5443	['A. Go straight and enter the building.', 'B. Turn around and go straight.', 'C. Turn right.', 'D. Turn left.']	C				
5444	51739903493_727f63fa0c_o.jpg	How do I reach the Ausfahrt?	DG	DG	"[{""bbox_2d"": [5, 1749, 142, 1818], ""label"": ""Ausfahrt direction sign""}, {""bbox_2d"": [7182, 1675, 7284, 1829], ""label"": ""Ausfahrt direction sign""}]"	#5444	['A. Turn left.', 'B. Go straight and enter the building.', 'C. Turn around and go straight.', 'D. Turn right.']	D				
5445	51211308957_e565e68a61_o.jpg	I want to go to the next floor down, how do I do that?	DG	DG	"[{""bbox_2d"": [5323, 1869, 5774, 2023], ""label"": ""down escalator""}]"	#5445	['A. turn right and take the down escalator.', 'B. turn around and take the down escalator.', 'C. go straight and take the down escalator.', 'D. turn left and take the down escalator.']	A				
5446	51211308957_e565e68a61_o.jpg	I want to go to the next floor down, how do I do that?	DG	DG	"[{""bbox_2d"": [5323, 1869, 5774, 2023], ""label"": ""down escalator""}]"	#5446	['A. turn left and take the down escalator.', 'B. turn right and take the down escalator.', 'C. turn around and take the down escalator.', 'D. go straight and take the down escalator.']	B				
5447	51211308957_e565e68a61_o.jpg	I want to go to the next floor down, how do I do that?	DG	DG	"[{""bbox_2d"": [5323, 1869, 5774, 2023], ""label"": ""down escalator""}]"	#5447	['A. go straight and take the down escalator.', 'B. turn left and take the down escalator.', 'C. turn right and take the down escalator.', 'D. turn around and take the down escalator.']	C				
5448	51211308957_e565e68a61_o.jpg	I want to go to the next floor down, how do I do that?	DG	DG	"[{""bbox_2d"": [5323, 1869, 5774, 2023], ""label"": ""down escalator""}]"	#5448	['A. turn around and take the down escalator.', 'B. go straight and take the down escalator.', 'C. turn left and take the down escalator.', 'D. turn right and take the down escalator.']	D				
5449	52578304298_cb8a055494_o.jpg	Which direction leads to the escalator?	DG	DG	"[{""bbox_2d"": [2492, 1680, 2959, 1955], ""label"": ""escalator""}]"	#5449	['A. To the front left.', 'B. To the front right.', 'C. Straight ahead.', 'D. Behind you.']	A				
5450	52578304298_cb8a055494_o.jpg	Which direction leads to the escalator?	DG	DG	"[{""bbox_2d"": [2492, 1680, 2959, 1955], ""label"": ""escalator""}]"	#5450	['A. Behind you.', 'B. To the front left.', 'C. To the front right.', 'D. Straight ahead.']	B				
5451	52578304298_cb8a055494_o.jpg	Which direction leads to the escalator?	DG	DG	"[{""bbox_2d"": [2492, 1680, 2959, 1955], ""label"": ""escalator""}]"	#5451	['A. Straight ahead.', 'B. Behind you.', 'C. To the front left.', 'D. To the front right.']	C				
5452	52578304298_cb8a055494_o.jpg	Which direction leads to the escalator?	DG	DG	"[{""bbox_2d"": [2492, 1680, 2959, 1955], ""label"": ""escalator""}]"	#5452	['A. To the front right.', 'B. Straight ahead.', 'C. Behind you.', 'D. To the front left.']	D				
5453	52578304298_cb8a055494_o.jpg	Where can bicycles be parked?	DG	DG	"[{""bbox_2d"": [136, 1795, 855, 2314], ""label"": ""parking lot""}]"	#5453	"['A. Right behind.', 'B. On the second-floor balcony.', 'C. Inside the H&M store.', ""D. Next to the 'Marina Yachting' sign.""]"	A				
5454	52578304298_cb8a055494_o.jpg	Where can bicycles be parked?	DG	DG	"[{""bbox_2d"": [136, 1795, 855, 2314], ""label"": ""parking lot""}]"	#5454	"[""A. Next to the 'Marina Yachting' sign."", 'B. Right behind.', 'C. On the second-floor balcony.', 'D. Inside the H&M store.']"	B				
5455	52578304298_cb8a055494_o.jpg	Where can bicycles be parked?	DG	DG	"[{""bbox_2d"": [136, 1795, 855, 2314], ""label"": ""parking lot""}]"	#5455	"['A. Inside the H&M store.', ""B. Next to the 'Marina Yachting' sign."", 'C. Right behind.', 'D. On the second-floor balcony.']"	C				
5456	52578304298_cb8a055494_o.jpg	Where can bicycles be parked?	DG	DG	"[{""bbox_2d"": [136, 1795, 855, 2314], ""label"": ""parking lot""}]"	#5456	"['A. On the second-floor balcony.', 'B. Inside the H&M store.', ""C. Next to the 'Marina Yachting' sign."", 'D. Right behind.']"	D				
5457	54239874921_365013e229_o.jpg	Where is the downward escalator located?	DG	DG	"[{""bbox_2d"": [5477, 1704, 6081, 2188], ""label"": ""esclater""}]"	#5457	['A. On the right side of the walkway.', 'B. Straight ahead at the end of the path.', 'C. To the left, past the Botanic store.', 'D. Behind the current viewing position.']	A				
5458	54239874921_365013e229_o.jpg	Where is the downward escalator located?	DG	DG	"[{""bbox_2d"": [5477, 1704, 6081, 2188], ""label"": ""esclater""}]"	#5458	['A. Behind the current viewing position.', 'B. On the right side of the walkway.', 'C. Straight ahead at the end of the path.', 'D. To the left, past the Botanic store.']	B				
5459	54239874921_365013e229_o.jpg	Where is the downward escalator located?	DG	DG	"[{""bbox_2d"": [5477, 1704, 6081, 2188], ""label"": ""esclater""}]"	#5459	['A. To the left, past the Botanic store.', 'B. Behind the current viewing position.', 'C. On the right side of the walkway.', 'D. Straight ahead at the end of the path.']	C				
5460	54239874921_365013e229_o.jpg	Where is the downward escalator located?	DG	DG	"[{""bbox_2d"": [5477, 1704, 6081, 2188], ""label"": ""esclater""}]"	#5460	['A. Straight ahead at the end of the path.', 'B. To the left, past the Botanic store.', 'C. Behind the current viewing position.', 'D. On the right side of the walkway.']	D				
5461	54239874921_365013e229_o.jpg	Where is the wooden pathway with colorful chairs located?	DG	DG	"[{""bbox_2d"": [0, 1658, 718, 2223], ""label"": ""wooden pathway""}]"	#5461	"['A. On the behind.', ""B. To the right, near the 'La Grande Récré' store."", ""C. Straight ahead, past the 'botanic' store."", 'D. To the left, under the colorful canopy.']"	A				
5462	54239874921_365013e229_o.jpg	Where is the wooden pathway with colorful chairs located?	DG	DG	"[{""bbox_2d"": [0, 1658, 718, 2223], ""label"": ""wooden pathway""}]"	#5462	"['A. To the left, under the colorful canopy.', 'B. On the behind.', ""C. To the right, near the 'La Grande Récré' store."", ""D. Straight ahead, past the 'botanic' store.""]"	B				
5463	54239874921_365013e229_o.jpg	Where is the wooden pathway with colorful chairs located?	DG	DG	"[{""bbox_2d"": [0, 1658, 718, 2223], ""label"": ""wooden pathway""}]"	#5463	"[""A. Straight ahead, past the 'botanic' store."", 'B. To the left, under the colorful canopy.', 'C. On the behind.', ""D. To the right, near the 'La Grande Récré' store.""]"	C				
5464	54239874921_365013e229_o.jpg	Where is the wooden pathway with colorful chairs located?	DG	DG	"[{""bbox_2d"": [0, 1658, 718, 2223], ""label"": ""wooden pathway""}]"	#5464	"[""A. To the right, near the 'La Grande Récré' store."", ""B. Straight ahead, past the 'botanic' store."", 'C. To the left, under the colorful canopy.', 'D. On the behind.']"	D				
5465	52625102494_a1faf6c2ab_o.jpg	Where is the gift store located?	DG	DG	"[{""bbox_2d"": [171, 1738, 1225, 2308], ""label"": ""gift store""}]"	#5465	['A. On the left behind.', 'B. On the right near the altar.', 'C. Straight ahead in the center.', 'D. Near the entrance on the right.']	A				
5466	52625102494_a1faf6c2ab_o.jpg	Where is the gift store located?	DG	DG	"[{""bbox_2d"": [171, 1738, 1225, 2308], ""label"": ""gift store""}]"	#5466	['A. Near the entrance on the right.', 'B. On the left behind.', 'C. On the right near the altar.', 'D. Straight ahead in the center.']	B				
5467	52625102494_a1faf6c2ab_o.jpg	Where is the gift store located?	DG	DG	"[{""bbox_2d"": [171, 1738, 1225, 2308], ""label"": ""gift store""}]"	#5467	['A. Straight ahead in the center.', 'B. Near the entrance on the right.', 'C. On the left behind.', 'D. On the right near the altar.']	C				
5468	52625102494_a1faf6c2ab_o.jpg	Where is the gift store located?	DG	DG	"[{""bbox_2d"": [171, 1738, 1225, 2308], ""label"": ""gift store""}]"	#5468	['A. On the right near the altar.', 'B. Straight ahead in the center.', 'C. Near the entrance on the right.', 'D. On the left behind.']	D				
5469	54240284710_bbf30bea02_o.jpg	Where is the trash can located in relation to the main building entrance?	DG	DG	"[{""bbox_2d"": [336, 2021, 402, 2125], ""label"": ""trash can""}]"	#5469	"['A. To the left of the main building entrance, near the outdoor seating area.', 'B. On the wooden bridge to the far right.', 'C. Directly under the large white umbrella.', ""D. Next to the 'Botanic' sign on the building facade.""]"	A				
5470	54240284710_bbf30bea02_o.jpg	Where is the trash can located in relation to the main building entrance?	DG	DG	"[{""bbox_2d"": [336, 2021, 402, 2125], ""label"": ""trash can""}]"	#5470	"[""A. Next to the 'Botanic' sign on the building facade."", 'B. To the left of the main building entrance, near the outdoor seating area.', 'C. On the wooden bridge to the far right.', 'D. Directly under the large white umbrella.']"	B				
5471	54240284710_bbf30bea02_o.jpg	Where is the trash can located in relation to the main building entrance?	DG	DG	"[{""bbox_2d"": [336, 2021, 402, 2125], ""label"": ""trash can""}]"	#5471	"['A. Directly under the large white umbrella.', ""B. Next to the 'Botanic' sign on the building facade."", 'C. To the left of the main building entrance, near the outdoor seating area.', 'D. On the wooden bridge to the far right.']"	C				
5472	54240284710_bbf30bea02_o.jpg	Where is the trash can located in relation to the main building entrance?	DG	DG	"[{""bbox_2d"": [336, 2021, 402, 2125], ""label"": ""trash can""}]"	#5472	"['A. On the wooden bridge to the far right.', 'B. Directly under the large white umbrella.', ""C. Next to the 'Botanic' sign on the building facade."", 'D. To the left of the main building entrance, near the outdoor seating area.']"	D				
5473	54240284710_bbf30bea02_o.jpg	Where is McDonald's located from the current viewpoint?	DG	DG	"[{""bbox_2d"": [6898, 1754, 7285, 1964], ""label"": ""McDonald's""}]"	#5473	['A. Far behind the viewer.', 'B. Directly to the left.', 'C. Straight ahead.', 'D. To the immediate right.']	A				
5474	54240284710_bbf30bea02_o.jpg	Where is McDonald's located from the current viewpoint?	DG	DG	"[{""bbox_2d"": [6898, 1754, 7285, 1964], ""label"": ""McDonald's""}]"	#5474	['A. To the immediate right.', 'B. Far behind the viewer.', 'C. Directly to the left.', 'D. Straight ahead.']	B				
5475	54240284710_bbf30bea02_o.jpg	Where is McDonald's located from the current viewpoint?	DG	DG	"[{""bbox_2d"": [6898, 1754, 7285, 1964], ""label"": ""McDonald's""}]"	#5475	['A. Straight ahead.', 'B. To the immediate right.', 'C. Far behind the viewer.', 'D. Directly to the left.']	C				
5476	54240284710_bbf30bea02_o.jpg	Where is McDonald's located from the current viewpoint?	DG	DG	"[{""bbox_2d"": [6898, 1754, 7285, 1964], ""label"": ""McDonald's""}]"	#5476	['A. Directly to the left.', 'B. Straight ahead.', 'C. To the immediate right.', 'D. Far behind the viewer.']	D				
5477	53461485146_989c77de67_o.jpg	Where is the bus stop located in this panoramic view?	DG	DG	"[{""bbox_2d"": [4724, 1742, 5138, 2037], ""label"": ""bus stop""}]"	#5477	['A. At front-right near the street.', 'B. Directly behind the large church on the far left.', 'C. To the left of the main market building with arched entrances.', 'D. In the far background, next to the tall modern buildings.']	A				
5478	53461485146_989c77de67_o.jpg	Where is the bus stop located in this panoramic view?	DG	DG	"[{""bbox_2d"": [4724, 1742, 5138, 2037], ""label"": ""bus stop""}]"	#5478	['A. In the far background, next to the tall modern buildings.', 'B. At front-right near the street.', 'C. Directly behind the large church on the far left.', 'D. To the left of the main market building with arched entrances.']	B				
5479	53461485146_989c77de67_o.jpg	Where is the bus stop located in this panoramic view?	DG	DG	"[{""bbox_2d"": [4724, 1742, 5138, 2037], ""label"": ""bus stop""}]"	#5479	['A. To the left of the main market building with arched entrances.', 'B. In the far background, next to the tall modern buildings.', 'C. At front-right near the street.', 'D. Directly behind the large church on the far left.']	C				
5480	53461485146_989c77de67_o.jpg	Where is the bus stop located in this panoramic view?	DG	DG	"[{""bbox_2d"": [4724, 1742, 5138, 2037], ""label"": ""bus stop""}]"	#5480	['A. Directly behind the large church on the far left.', 'B. To the left of the main market building with arched entrances.', 'C. In the far background, next to the tall modern buildings.', 'D. At front-right near the street.']	D				
5481	53461485146_989c77de67_o.jpg	Which direction is the outdoor flower shop located from the current viewpoint?	DG	DG	"[{""bbox_2d"": [3564, 1771, 4401, 2009], ""label"": ""flower shop""}]"	#5481	['A. Directly ahead.', 'B. Towards the back-right.', 'C. To the far left.', 'D. Behind the large church.']	A				
5482	53461485146_989c77de67_o.jpg	Which direction is the outdoor flower shop located from the current viewpoint?	DG	DG	"[{""bbox_2d"": [3564, 1771, 4401, 2009], ""label"": ""flower shop""}]"	#5482	['A. Behind the large church.', 'B. Directly ahead.', 'C. Towards the back-right.', 'D. To the far left.']	B				
5483	53461485146_989c77de67_o.jpg	Which direction is the outdoor flower shop located from the current viewpoint?	DG	DG	"[{""bbox_2d"": [3564, 1771, 4401, 2009], ""label"": ""flower shop""}]"	#5483	['A. To the far left.', 'B. Behind the large church.', 'C. Directly ahead.', 'D. Towards the back-right.']	C				
5484	53461485146_989c77de67_o.jpg	Which direction is the outdoor flower shop located from the current viewpoint?	DG	DG	"[{""bbox_2d"": [3564, 1771, 4401, 2009], ""label"": ""flower shop""}]"	#5484	['A. Towards the back-right.', 'B. To the far left.', 'C. Behind the large church.', 'D. Directly ahead.']	D				
5485	51837286162_cc4acfb2d5_o.jpg	Where are the upward stairs?	DG	DG	"[{""bbox_2d"": [849, 1630, 1539, 2376], ""label"": ""stairs""}]"	#5485	['A. To the left of the yellow building, leading up from the gravel path.', 'B. To the right of the green lawn, leading down to the lake.', 'C. Directly in front of the viewer, hidden by trees.', 'D. Behind the yellow building, not visible.']	A				
5486	51837286162_cc4acfb2d5_o.jpg	Where are the upward stairs?	DG	DG	"[{""bbox_2d"": [849, 1630, 1539, 2376], ""label"": ""stairs""}]"	#5486	['A. Behind the yellow building, not visible.', 'B. To the left of the yellow building, leading up from the gravel path.', 'C. To the right of the green lawn, leading down to the lake.', 'D. Directly in front of the viewer, hidden by trees.']	B				
5487	51837286162_cc4acfb2d5_o.jpg	Where are the upward stairs?	DG	DG	"[{""bbox_2d"": [849, 1630, 1539, 2376], ""label"": ""stairs""}]"	#5487	['A. Directly in front of the viewer, hidden by trees.', 'B. Behind the yellow building, not visible.', 'C. To the left of the yellow building, leading up from the gravel path.', 'D. To the right of the green lawn, leading down to the lake.']	C				
5488	51837286162_cc4acfb2d5_o.jpg	Where are the upward stairs?	DG	DG	"[{""bbox_2d"": [849, 1630, 1539, 2376], ""label"": ""stairs""}]"	#5488	['A. To the right of the green lawn, leading down to the lake.', 'B. Directly in front of the viewer, hidden by trees.', 'C. Behind the yellow building, not visible.', 'D. To the left of the yellow building, leading up from the gravel path.']	D				
5489	52959595924_cf659d8a4f_o.jpg	Where is the entrance?	DG	DG	"[{""bbox_2d"": [1436, 1846, 2160, 2639], ""label"": ""entrance""}]"	#5489	['A. To the left, marked by a bright opening.', 'B. Straight ahead, past the altar.', 'C. To the right, through the small wooden door.', 'D. Behind the camera, indicated by the dark archway.']	A				
5490	52959595924_cf659d8a4f_o.jpg	Where is the entrance?	DG	DG	"[{""bbox_2d"": [1436, 1846, 2160, 2639], ""label"": ""entrance""}]"	#5490	['A. Behind the camera, indicated by the dark archway.', 'B. To the left, marked by a bright opening.', 'C. Straight ahead, past the altar.', 'D. To the right, through the small wooden door.']	B				
5491	52959595924_cf659d8a4f_o.jpg	Where is the entrance?	DG	DG	"[{""bbox_2d"": [1436, 1846, 2160, 2639], ""label"": ""entrance""}]"	#5491	['A. To the right, through the small wooden door.', 'B. Behind the camera, indicated by the dark archway.', 'C. To the left, marked by a bright opening.', 'D. Straight ahead, past the altar.']	C				
5492	52959595924_cf659d8a4f_o.jpg	Where is the entrance?	DG	DG	"[{""bbox_2d"": [1436, 1846, 2160, 2639], ""label"": ""entrance""}]"	#5492	['A. Straight ahead, past the altar.', 'B. To the right, through the small wooden door.', 'C. Behind the camera, indicated by the dark archway.', 'D. To the left, marked by a bright opening.']	D				
5493	54240284705_c45868ebc7_o.jpg	Where is the large fountain with the statue in the middle?	DG	DG	"[{""bbox_2d"": [2053, 1676, 2365, 1930], ""label"": ""large fountain with the statue in the middle""}]"	#5493	['A. Turn left.', 'B. Go straight.', 'C. Turn right.', 'D. Turn back.']	A				
5494	54240284705_c45868ebc7_o.jpg	Where is the large fountain with the statue in the middle?	DG	DG	"[{""bbox_2d"": [2053, 1676, 2365, 1930], ""label"": ""large fountain with the statue in the middle""}]"	#5494	['A. Turn back.', 'B. Turn left.', 'C. Go straight.', 'D. Turn right.']	B				
5495	54240284705_c45868ebc7_o.jpg	Where is the large fountain with the statue in the middle?	DG	DG	"[{""bbox_2d"": [2053, 1676, 2365, 1930], ""label"": ""large fountain with the statue in the middle""}]"	#5495	['A. Turn right.', 'B. Turn back.', 'C. Turn left.', 'D. Go straight.']	C				
5496	54240284705_c45868ebc7_o.jpg	Where is the large fountain with the statue in the middle?	DG	DG	"[{""bbox_2d"": [2053, 1676, 2365, 1930], ""label"": ""large fountain with the statue in the middle""}]"	#5496	['A. Go straight.', 'B. Turn right.', 'C. Turn back.', 'D. Turn left.']	D				
5497	49123328087_6e9ef18045_o.jpg	Can you tell me how to get to my team leader with the red and white flag?	DG	DG	"[{""bbox_2d"": [3539, 1778, 3659, 1886], ""label"": ""red and white flag""}]"	#5497	['A. Go straight ahead.', 'B. Turn around.', 'C. Turn right.', 'D. Turn left.']	A				
5498	49123328087_6e9ef18045_o.jpg	Can you tell me how to get to my team leader with the red and white flag?	DG	DG	"[{""bbox_2d"": [3539, 1778, 3659, 1886], ""label"": ""red and white flag""}]"	#5498	['A. Turn left.', 'B. Go straight ahead.', 'C. Turn around.', 'D. Turn right.']	B				
5499	49123328087_6e9ef18045_o.jpg	Can you tell me how to get to my team leader with the red and white flag?	DG	DG	"[{""bbox_2d"": [3539, 1778, 3659, 1886], ""label"": ""red and white flag""}]"	#5499	['A. Turn right.', 'B. Turn left.', 'C. Go straight ahead.', 'D. Turn around.']	C				
5500	49123328087_6e9ef18045_o.jpg	Can you tell me how to get to my team leader with the red and white flag?	DG	DG	"[{""bbox_2d"": [3539, 1778, 3659, 1886], ""label"": ""red and white flag""}]"	#5500	['A. Turn around.', 'B. Turn right.', 'C. Turn left.', 'D. Go straight ahead.']	D				
5501	49123328087_6e9ef18045_o.jpg	Can you guide me to the red and white flag?	DG	DG	"[{""bbox_2d"": [3551, 1801, 3653, 1869], ""label"": ""red and white flag""}]"	#5501	['A. Go straight ahead.', 'B. Turn around.', 'C. Turn left.', 'D. Turn right.']	A				
5502	49123328087_6e9ef18045_o.jpg	Can you guide me to the red and white flag?	DG	DG	"[{""bbox_2d"": [3551, 1801, 3653, 1869], ""label"": ""red and white flag""}]"	#5502	['A. Turn right.', 'B. Go straight ahead.', 'C. Turn around.', 'D. Turn left.']	B				
5503	49123328087_6e9ef18045_o.jpg	Can you guide me to the red and white flag?	DG	DG	"[{""bbox_2d"": [3551, 1801, 3653, 1869], ""label"": ""red and white flag""}]"	#5503	['A. Turn left.', 'B. Turn right.', 'C. Go straight ahead.', 'D. Turn around.']	C				
5504	49123328087_6e9ef18045_o.jpg	Can you guide me to the red and white flag?	DG	DG	"[{""bbox_2d"": [3551, 1801, 3653, 1869], ""label"": ""red and white flag""}]"	#5504	['A. Turn around.', 'B. Turn left.', 'C. Turn right.', 'D. Go straight ahead.']	D				
